matchNumber,alliance,scouterInitials,selectTeam,startPoses0,startPoses1,startPoses2,startPoses3,startPoses4,startPoses5,autoCoralPlaceL1Count,autoCoralPlaceL2Count,autoCoralPlaceL3Count,autoCoralPlaceL4Count,autoCoralPlaceDropMissCount,autoCoralPickPreloadCount,autoCoralPickStationCount,autoCoralPickMark1Count,autoCoralPickMark2Count,autoCoralPickMark3Count,autoAlgaePlaceNetShot,autoAlgaePlaceProcessor,autoAlgaePlaceDropMiss,autoAlgaePickReefCount,autoAlgaePickMark1Count,autoAlgaePickMark2Count,autoAlgaePickMark3Count,autoPassedStartLine,teleopCoralPlaceL1Count,teleopCoralPlaceL2Count,teleopCoralPlaceL3Count,teleopCoralPlaceL4Count,teleopCoralPlaceDropMissCount,teleopCoralPickStationCount,teleopCoralPickCarpetCount,teleopAlgaePlaceNetShot,teleopAlgaePlaceProcessor,teleopAlgaePlaceDropMiss,teleopAlgaePickReefCount,teleopAlgaePickCarpetCount,shallowClimbAttempted,deepClimbAttempted,parkAttempted,climbFailed,playedDefense,brokeDown,comment
61,redAlliance,DU,10157,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,true,false,
62,redAlliance,BE,484,false,false,false,true,false,false,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,true,0,1,4,5,2,12,0,0,0,0,0,0,false,false,true,false,false,false,
63,redAlliance,BE,5992,false,false,false,true,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,1,2,2,5,0,0,0,0,0,0,false,false,true,false,false,false,
64,redAlliance,BE,4373,false,false,false,true,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,2,4,1,0,7,0,0,0,0,0,0,false,false,false,false,false,false,
65,blueAlliance,WYYY,555,false,false,false,false,true,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,5,3,1,4,13,0,0,0,0,0,0,false,false,false,false,false,false,
66,blueAlliance,WYYY,8513,false,false,false,true,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,2,4,3,1,10,0,0,0,0,0,0,false,false,false,false,false,false,
65,blueAlliance,WYYY,9416,true,false,false,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,5,0,0,5,false,true,false,false,false,false,
67,blueAlliance,MTAT,3637,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,1,1,2,2,1,7,0,0,0,0,0,0,false,false,true,false,false,false,
68,blueAlliance,WYYY,222,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,true,0,0,1,0,0,1,0,3,1,3,1,6,false,true,false,false,false,false,
69,blueAlliance,WYYY,9015,false,true,false,false,false,false,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,true,2,1,6,4,1,14,0,0,0,0,0,0,false,false,false,false,false,false,
70,blueAlliance,WYYY,2495,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,4,2,2,1,9,0,0,0,1,1,0,false,false,true,false,false,false,
71,blueAlliance,WYYY,223,true,false,false,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,4,2,2,2,6,false,false,false,false,false,false,
72,blueAlliance,WYYY,10143,false,false,false,false,true,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,8,0,0,0,1,9,0,0,0,0,0,0,false,false,true,false,false,false,
73,blueAlliance,WYYY,4342,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,1,0,4,0,5,0,0,0,2,2,0,false,true,false,false,false,false,
74,blueAlliance,WYYY,4361,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,1,1,0,3,5,0,0,2,0,0,2,false,true,false,false,false,false,
75,blueAlliance,WYYY,316,false,false,false,true,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,3,4,1,2,0,10,0,3,0,0,1,2,false,false,false,false,false,false,
76,blueAlliance,LB,2539,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,5,3,4,2,14,0,0,0,0,0,0,false,true,false,false,false,false,
77,blueAlliance,LB,1257,false,false,false,true,false,false,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,2,10,0,1,13,0,0,2,1,1,2,false,false,false,false,false,false,
78,blueAlliance,LB,1640,false,false,false,true,false,false,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,true,0,0,5,2,2,9,0,0,2,1,3,0,false,true,false,true,false,false,too slow to line up
79,blueAlliance,LB,708,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,true,0,4,1,1,1,7,0,0,2,0,2,0,false,true,false,false,false,false,
80,blueAlliance,LB,1811,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,3,4,0,1,8,0,0,0,3,3,0,false,false,true,false,false,false,
81,blueAlliance,LB,321,false,true,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,2,5,3,10,0,0,0,0,0,0,false,true,false,false,false,false,
82,blueAlliance,LB,3142,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,1,5,5,1,12,0,0,0,0,0,0,false,true,false,false,false,false,
83,blueAlliance,LB,223,true,false,false,false,false,false,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,2,1,3,0,8,0,1,3,6,false,false,false,false,false,false,
84,blueAlliance,LB,7414,false,false,true,false,false,false,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,1,0,0,1,0,0,0,2,2,0,false,false,true,false,false,false,
85,blueAlliance,LB,5992,false,false,true,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true,1,3,6,2,0,12,0,0,0,1,1,0,false,false,false,false,false,false,
86,blueAlliance,LB,5181,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,true,0,0,3,3,0,6,0,3,0,1,3,1,false,false,false,false,false,false,
87,blueAlliance,LB,365,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,6,7,5,1,19,0,0,0,0,0,0,false,true,false,false,false,false,
88,blueAlliance,LB,7045,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,2,1,3,0,0,0,1,1,0,false,false,true,false,true,false,
89,blueAlliance,LB,1807,false,false,false,false,true,false,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,5,0,5,0,0,0,0,0,0,false,false,false,false,false,true,
90,blueAlliance,LB,1811,false,false,true,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,true,0,3,8,0,0,11,0,0,0,1,1,0,false,false,false,false,false,false,
91,blueAlliance,LB,4361,false,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,2,1,4,4,11,0,0,0,0,0,0,false,true,false,false,false,false,
92,blueAlliance,LB,2554,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,2,4,1,1,8,0,0,1,2,3,0,false,false,false,false,false,false,
93,blueAlliance,LB,272,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,true,1,0,0,1,1,3,0,7,0,0,7,0,false,true,false,false,false,false,
94,blueAlliance,LB,4653,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,2,2,0,false,false,true,false,false,false,
35,blueAlliance,DP,484,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,4,3,2,3,12,0,0,0,0,0,0,false,false,false,false,false,false,solid performance
36,blueAlliance,DP,5684,false,true,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,8,0,0,0,1,9,0,0,0,0,0,0,false,false,true,true,false,false,Scored L 1 the entire time missed a few but did somewhat well
37,blueAlliance,DP,1403,false,true,false,false,false,false,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,true,1,1,0,6,1,9,0,0,1,0,1,0,false,false,false,false,false,false,average performance didn't attempt climb
38,blueAlliance,DP,11,true,false,false,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,6,1,7,0,4,0,0,3,1,false,true,false,false,false,false,got a peice stuck kept on scoreing
39,blueAlliance,DP,9015,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,4,2,5,2,13,0,0,0,0,0,0,false,false,true,false,false,false,never initiated the climb and had some accuracy issues but did well overall
40,blueAlliance,DP,3637,true,false,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,3,2,6,0,11,0,0,0,0,0,0,false,true,false,false,false,false,literally perfect preformance
41,blueAlliance,DP,316,false,true,false,false,false,false,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,true,0,2,1,2,0,5,0,3,0,4,3,4,false,false,true,false,false,false,had issues dropping algae when stopping but cycled fast
42,blueAlliance,DP,223,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,7,0,2,5,4,false,true,false,false,false,false,has L4 scoreing capabilities but cycled algae net shots the whole game which worked out in their favor
43,blueAlliance,DP,10157,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,1,1,0,0,0,0,0,0,false,false,false,false,true,true,missed all their L1 shots and then played really good defence
44,blueAlliance,DP,25,false,false,false,false,true,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,2,7,0,1,10,0,0,0,0,0,0,false,false,false,false,false,false,overall slow but very consistant missed one at the very end
45,blueAlliance,DP,1403,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,1,4,3,0,8,0,0,0,1,0,1,false,false,false,false,false,false,didn't park or climb and took a while to cycle 
46,blueAlliance,DP,102,false,true,false,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,2,1,6,9,0,0,0,0,0,0,false,false,false,false,false,false,massive intakeing and accuracy issues leading to slow inaccurate cycle times
47,blueAlliance,DP,834,false,true,false,false,false,false,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,1,5,1,7,0,0,0,0,0,0,false,false,true,false,false,false,Very consistant but takes a while to align itself which slows it down
48,blueAlliance,DP,1089,false,false,false,true,false,false,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,true,0,2,2,1,2,7,0,0,0,0,0,0,false,true,false,false,false,false,removed all the algae off the reef but didn't score any of it and also had issues with scoring in level 4
49,blueAlliance,DP,1640,false,false,false,true,false,false,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,true,3,2,3,2,1,11,0,0,2,0,2,0,false,true,false,false,false,false,Fast cycling as well as algae scoring capabilities
50,blueAlliance,DP,2720,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,3,2,0,0,0,5,0,0,0,0,0,0,false,true,false,false,false,false,Something went wrong with their elevator so they scored in level 1 and 2 the entire match and somehow didn't manage to miss once (pure luck)
51,blueAlliance,DP,4373,false,false,false,true,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,1,0,2,3,0,0,0,0,0,0,false,false,true,true,true,false,got a peice stuck in the bellypan after missing half their shots and then played defence
52,blueAlliance,DP,365,false,true,false,false,false,false,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,2,5,2,1,10,0,0,2,1,2,1,false,true,false,false,false,false,has difficulty's picking up algae from the carpet but otherwise is fast and efficient in the rest of their scoring capabilities
53,blueAlliance,DP,1712,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,true,0,0,0,0,0,0,0,0,8,0,3,5,false,true,false,false,false,false,had immense difficulties getting algae off level 1 but otherwise cycled algae very well
54,blueAlliance,DP,193,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,1,3,0,2,6,0,0,0,0,0,0,false,true,false,false,false,false,
55,blueAlliance,DP,75,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,0,0,1,0,1,0,0,0,0,0,0,false,false,false,false,true,true,elevator got bent and had to play defence for the rest of the game
56,blueAlliance,DP,2722,false,true,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,1,4,4,1,3,13,0,0,0,0,0,0,false,false,true,false,false,false,nothing significant to say
57,blueAlliance,DP,5895,false,false,false,true,false,false,1,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,true,0,0,7,8,1,16,0,4,0,1,5,0,false,true,false,false,false,false,extremely good prefromance
58,blueAlliance,DP,9094,true,false,false,false,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,1,3,5,1,10,0,1,0,1,2,0,false,true,false,false,false,false,had some accuracy issues with both L4 scoring and net shots but did well for the most part
59,blueAlliance,DP,1923,false,false,false,false,true,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,2,4,4,0,10,0,2,0,0,2,0,false,false,false,false,false,false,did very well with cycling with minimal misses did not attempt to park
60,blueAlliance,DP,2720,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,3,1,1,2,1,8,0,0,0,0,0,0,false,false,false,true,false,false,very slow capabilities at lower levels but alright at level 4
61,blueAlliance,DP,223,false,true,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,1,0,1,0,5,0,0,4,1,false,false,false,false,false,false,long cycle times for level 4 and ignores algae that's right there
62,blueAlliance,DP,1391,false,false,false,true,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,4,4,1,9,0,0,0,0,0,0,false,true,false,false,false,false,did serviceable
63,blueAlliance,DP,103,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,true,0,3,0,0,3,6,0,6,0,0,6,0,false,false,false,false,false,false,not very good a shooting coral but very efficient at net shots did not attempt climb
64,blueAlliance,DP,10143,false,false,true,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,6,0,0,0,3,9,0,0,0,0,0,0,false,false,true,false,true,false,kit-bot shenanigans
65,blueAlliance,DP,7045,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,1,0,0,2,3,6,0,0,0,0,0,0,false,false,false,false,false,false,inconsistant
66,blueAlliance,DP,193,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,5,2,0,7,0,0,0,0,0,0,false,false,true,false,false,false,consistent but slow knocked off the coral for their teammates 
67,blueAlliance,DP,75,false,true,false,false,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,2,1,2,2,7,0,0,1,1,1,1,false,false,true,false,false,false,took a long time to cycle and couldent connect to the cage 
68,blueAlliance,DP,1811,true,false,false,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,1,8,0,1,10,0,0,0,0,0,0,false,false,true,false,false,false,very consistent and fast also removed a lot of their teams algae didnt park
69,blueAlliance,DP,56,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,3,0,3,1,7,0,0,0,0,0,0,true,false,false,false,false,false,very slow cycle time also occasionally misses
70,blueAlliance,DP,2720,false,false,false,true,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,1,2,1,2,6,0,0,0,0,0,0,false,false,true,false,false,false,very slow cycle time and also inaccurate
71,blueAlliance,DP,341,false,false,false,true,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,6,6,6,0,18,0,4,0,0,4,0,false,true,false,false,false,false,extremely fast cycling and didn't miss a single coral
72,blueAlliance,DP,3314,false,true,false,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,4,5,0,9,0,4,0,1,5,0,false,true,false,false,false,false,did very well
73,blueAlliance,DP,555,false,true,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,4,5,2,0,11,0,0,0,0,0,0,false,false,false,false,false,false,got stuck on a algae at the end but also got held back by defence otherwise average preformance
74,blueAlliance,DP,193,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,7,1,8,0,0,0,0,0,0,false,false,true,true,false,false,had perfect aim with level 4 shots only missed a attempted level 1 at the end didn't pull itself high enough at the end
75,blueAlliance,DP,1218,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,1,3,5,4,0,13,0,0,0,0,0,0,false,true,false,false,false,false,very good all around preformance
76,blueAlliance,DP,9094,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,true,0,0,3,3,3,9,0,1,0,0,1,0,false,false,true,true,false,false,did well but had some accuracy issues
77,blueAlliance,DP,25,false,false,true,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,1,1,0,0,2,0,0,0,0,0,0,false,true,false,false,false,false,extremely slow and bad at cycling coral
78,blueAlliance,DP,2495,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,3,0,3,1,7,0,0,0,0,0,0,false,false,false,false,false,false,didn't park clumsy driving and inconsistent accuracy
79,blueAlliance,DP,2590,false,true,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,2,3,5,1,11,0,0,0,0,0,0,false,true,false,false,false,false,had issues with accuracy but other than that nothing notable
80,blueAlliance,DP,1168,false,true,false,false,false,false,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,true,0,1,1,5,1,8,0,0,0,0,0,0,false,true,false,false,false,false,solid performance all around nothing notable
81,blueAlliance,DP,2554,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,1,0,1,0,false,false,true,false,true,false,serviceable defense notihing speical
82,blueAlliance,DP,272,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,true,1,0,0,1,2,4,0,3,2,2,3,4,false,true,false,false,false,false,accuracy problems
83,blueAlliance,DP,9094,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,5,6,0,11,0,0,0,0,0,0,false,true,false,false,false,false,nothing notable to say other than they did well with minimal misses
84,blueAlliance,DP,25,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,1,0,0,1,0,0,0,0,0,0,false,false,true,false,false,true,broke down almost immedietly and came back to score 1 L3 shot and parked
85,blueAlliance,DP,1640,false,false,false,false,true,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,1,2,2,2,1,8,0,0,2,0,2,0,false,true,false,false,false,false,solid preformance
86,blueAlliance,DP,9416,true,false,false,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,3,0,3,false,false,false,true,true,false,mid
87,blueAlliance,DP,56,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,1,1,4,2,8,0,0,0,0,0,0,false,false,false,false,false,true,broke down at the beginning and then came back to life a quarter in
88,blueAlliance,DP,1923,false,true,false,false,false,false,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,true,0,5,6,3,0,14,0,0,2,0,2,0,false,false,false,false,false,false,very good preformance
89,blueAlliance,DP,2722,false,true,false,false,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,1,0,5,0,4,10,0,0,0,0,0,0,false,false,false,false,false,false,gigantic accuracy issues
90,blueAlliance,DP,2607,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,3,6,4,2,1,16,0,0,0,0,0,0,false,false,true,false,false,false,didn't have enought time to climb but was extremely fast at cycling coral to different levels and extremely consistent even at level 1
91,blueAlliance,DP,4373,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,3,0,0,0,3,6,0,0,0,0,0,0,false,false,false,false,true,false,ngl I have no idea what the thought process was 
92,blueAlliance,DP,2539,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,8,1,2,2,13,0,0,0,0,0,0,false,true,false,false,false,false,good preformance
93,blueAlliance,DP,1257,false,false,false,true,false,false,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,true,2,4,10,0,1,17,0,0,0,0,0,0,false,false,false,false,false,false,very fast coral cycling
94,blueAlliance,DP,1089,false,false,false,true,false,false,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,true,0,5,7,1,1,14,0,0,0,0,0,0,false,false,false,false,false,false,did well
1,blueAlliance,MTAT,2607,false,false,false,false,true,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,4,1,2,6,0,13,0,0,0,0,0,0,false,true,false,false,false,false,
2,blueAlliance,MTAT,3637,true,false,false,false,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,2,2,3,3,10,0,0,0,0,0,0,false,false,true,false,false,false,started climing a little early but didnt really work
3,blueAlliance,MTAT,1257,false,false,false,false,true,false,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,6,9,0,0,15,0,0,0,0,0,0,false,false,false,false,false,false,very fast
4,blueAlliance,MTAT,484,false,false,false,false,true,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,0,0,10,1,11,0,0,0,0,0,0,false,false,true,false,false,false,got stuck on algae for a hot second
5,blueAlliance,WYYY,56,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,false,true,false,true,true,false,
6,blueAlliance,MTAT,75,false,false,true,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,1,1,4,0,1,7,0,0,0,0,0,0,false,false,false,false,false,false,it seems like they need to align a specific way at the coral station before they intake
7,blueAlliance,MTAT,293,false,false,false,false,true,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,4,1,3,0,8,0,0,0,0,0,0,false,false,true,false,false,false,"tried climbing at 23 seconds, couldnt get it"
8,blueAlliance,MTAT,10143,false,false,true,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,true,false,"tried playing defense, was too light, got stuck on algae☹"
8,blueAlliance,MTAT,10143,false,false,true,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,true,false,"kitbot, played defense, too light got kicked, and got stuck on algae (this might be my 2nd entry)"
9,blueAlliance,MTAT,2554,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,2,4,0,1,7,0,0,2,0,0,2,false,false,false,false,false,false,
10,blueAlliance,LB,103,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,true,2,0,0,0,2,4,0,5,3,0,6,2,false,false,true,false,false,false,
11,blueAlliance,LB,484,false,false,false,true,false,false,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,true,0,1,6,4,3,14,0,0,0,1,1,0,false,false,true,false,false,false,
12,blueAlliance,LB,9094,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,true,0,1,3,0,1,5,0,5,0,0,5,0,false,true,false,false,false,false,
13,blueAlliance,LB,102,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,6,2,3,11,0,0,0,0,0,0,false,false,false,false,false,false,
14,blueAlliance,WYYY,2495,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,1,4,3,8,0,0,0,0,0,0,false,false,false,false,false,false,
15,blueAlliance,WYYY,1089,false,false,false,false,true,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,1,4,2,2,9,0,0,0,0,0,0,false,true,false,false,false,false,
16,blueAlliance,WYYY,2554,true,false,false,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,1,2,0,3,0,0,1,0,1,0,false,false,false,false,false,false,
17,blueAlliance,WYYY,2720,false,false,false,false,true,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,1,3,3,7,0,0,0,0,0,0,false,true,false,false,false,false,
18,blueAlliance,WYYY,5895,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,1,0,3,6,0,10,0,6,0,0,4,2,false,true,false,true,false,false,go but failed climb from back drive and such
19,blueAlliance,WYYY,293,false,false,true,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,3,3,1,7,0,0,0,0,0,0,false,true,false,false,false,false,
20,blueAlliance,WYYY,9015,false,true,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,true,"drive was not working, only saw the elevator raise and lower. "
21,blueAlliance,WYYY,341,false,true,false,false,false,false,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,true,2,6,6,1,0,1,14,0,1,1,1,1,false,true,false,false,false,false,
22,blueAlliance,WYYY,75,false,true,false,false,false,false,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,true,0,0,1,2,4,7,0,0,0,1,1,0,false,true,false,false,false,false,
23,blueAlliance,WYYY,3314,true,false,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,2,4,1,0,7,0,6,0,0,6,0,false,true,false,false,false,false,
24,blueAlliance,EL,222,false,false,false,false,true,false,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,2,7,2,11,0,0,0,0,0,0,false,true,false,false,false,false,
25,blueAlliance,EL,5895,false,true,false,false,false,false,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,true,0,3,4,3,1,11,0,7,0,0,4,3,false,true,false,false,false,false,
26,blueAlliance,EL,321,true,false,false,false,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,1,0,5,3,1,10,0,0,0,0,0,0,false,true,false,true,false,false,
